p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.33514025228525e-84,0.472994237555859,0.198,0.084,6.01721008899918e-80,CD4-CD69,TNFSF13B
2.51593446602147e-84,-0.619945875821641,0.413,0.595,1.13388134514656e-79,CD4-CD69,SAMSN1
4.28764218339281e-84,-0.539205255031616,0.059,0.222,1.93235457921147e-79,CD4-CD69,TOX
8.08958616195798e-84,0.501225596880655,0.93,0.881,3.64581469147122e-79,CD4-CD69,JUN
1.53632059195476e-83,-1.3251487720057,0.024,0.167,6.92388964382173e-79,CD4-CD69,RP11-291B21.2
2.44567392811989e-83,-0.462147311528696,0.675,0.782,1.10221632592507e-78,CD4-CD69,CALM2
5.66100718398329e-83,-0.692612775916477,0.269,0.449,2.55130271767759e-78,CD4-CD69,TNFRSF1B
6.08888673021253e-83,-0.688664396416193,0.226,0.409,2.74413947157218e-78,CD4-CD69,APOBEC3G
1.15248164127741e-82,-0.669947179026049,0.151,0.332,5.19400426090903e-78,CD4-CD69,PELI1
2.45770063325513e-82,-0.463222292698036,0.948,0.962,1.10763652139542e-77,CD4-CD69,PFN1
2.58970349704047e-82,-0.713235363457306,0.206,0.39,1.1671275720462e-77,CD4-CD69,ICOS
6.64321548804471e-82,-0.715365095526083,0.457,0.618,2.99396435615199e-77,CD4-CD69,MT2A
1.31705437086033e-81,-0.611810446398181,0.183,0.368,5.93570063859333e-77,CD4-CD69,MTHFD2
2.63574855707934e-81,-0.578057645192015,0.028,0.173,1.18787915970452e-76,CD4-CD69,ENTPD1
5.78357495671684e-81,-0.720432032120597,0.396,0.568,2.60654156149314e-76,CD4-CD69,CREM
1.33683336199017e-79,-0.674923072088576,0.611,0.735,6.02484059581731e-75,CD4-CD69,DNAJA1
2.03351203948075e-79,0.314573553988409,0.937,0.889,9.16463205953183e-75,CD4-CD69,TOMM7
1.12817818654049e-78,-0.554138019201891,0.1,0.269,5.08447345110069e-74,CD4-CD69,KPNA2
1.61622912223701e-78,-0.418783916957731,0.779,0.842,7.28402140809774e-74,CD4-CD69,ARPC2
1.18106749049605e-77,0.404281896524009,0.994,0.988,5.32283496616759e-73,CD4-CD69,RPL13A
1.69132923281808e-77,-0.751536207438939,0.064,0.217,7.62248258646452e-73,CD4-CD69,AC133644.2
2.33689122560559e-77,-0.546268555021789,0.533,0.683,1.05319013755593e-72,CD4-CD69,EZR
1.0962781591201e-76,-0.544917224592526,0.446,0.607,4.94070640752248e-72,CD4-CD69,EIF5
2.69684921295926e-76,-0.623824615196657,0.029,0.167,1.21541600329648e-71,CD4-CD69,HLA-DQA2
5.66480136906762e-76,0.40817179975603,0.26,0.133,2.55301268101139e-71,CD4-CD69,RASGRP2
7.45445491340268e-76,-0.76032050625981,0.057,0.204,3.35957374037232e-71,CD4-CD69,MAGEH1
3.45379312979575e-75,-0.54137390351809,0.095,0.26,1.55655548773635e-70,CD4-CD69,ACP5
4.38337066132278e-75,-0.542930867492922,0.562,0.69,1.97549748964495e-70,CD4-CD69,CALR
1.98368561155951e-74,0.544345696549047,0.911,0.842,8.94007431417641e-70,CD4-CD69,NFKBIA
7.29907694317987e-74,0.380703233952404,0.991,0.978,3.2895479967523e-69,CD4-CD69,RPS29
1.1414421243594e-73,0.353310108685322,0.176,0.075,5.14425136606294e-69,CD4-CD69,DPP4
1.17685648063248e-73,-0.58479154941198,0.345,0.509,5.30385678691448e-69,CD4-CD69,FKBP1A
1.70016327642403e-73,-0.586335314213649,0.188,0.356,7.66229585418783e-69,CD4-CD69,SIRPG
2.5245378235977e-73,0.3487395527036,0.156,0.062,1.13775870633901e-68,CD4-CD69,MYBL1
2.52785219436476e-73,-0.556982378528816,0.14,0.306,1.13925242695631e-68,CD4-CD69,IL2RB
3.99927130936703e-73,-0.566243272576282,0.314,0.49,1.80239159370553e-68,CD4-CD69,TUBB4B
1.01691311612442e-72,0.369611251070891,0.849,0.716,4.58302403174954e-68,CD4-CD69,S100A10
1.50601241427163e-72,0.463867478209524,0.345,0.204,6.78729674863937e-68,CD4-CD69,FAM65B
1.59483505041267e-72,0.43088960437209,0.774,0.649,7.1876026051998e-68,CD4-CD69,S100A11
1.93611473077369e-72,0.356829859292519,0.948,0.886,8.72568186865086e-68,CD4-CD69,VIM
3.07533955979253e-72,-0.591613701739655,0.263,0.435,1.3859940328073e-67,CD4-CD69,CBLB
3.97391718809895e-72,-0.666682408866964,0.172,0.343,1.79096499833244e-67,CD4-CD69,HLA-DQB1
8.36734860693698e-72,-0.825299541891595,0.035,0.167,3.77099667017436e-67,CD4-CD69,FOXP3
1.07892679625759e-71,-0.426624444777319,0.021,0.148,4.86250728537369e-67,CD4-CD69,TOX2
2.73180253448952e-71,-0.469075240540392,0.064,0.21,1.23116876624374e-66,CD4-CD69,IL21R
4.0600749963028e-71,-1.01218993422904,0.159,0.314,1.82979459933375e-66,CD4-CD69,TNFRSF18
4.98265416681077e-71,-0.781846620591865,0.023,0.148,2.24558257989828e-66,CD4-CD69,ZNF683
2.55050483500927e-70,-0.538942782352025,0.499,0.63,1.14946151904198e-65,CD4-CD69,PARK7
5.43532040142055e-70,0.55171804671523,0.456,0.307,2.44959019851221e-65,CD4-CD69,GPR171
1.57338913029187e-69,-0.463232947497223,0.013,0.132,7.09095013239941e-65,CD4-CD69,TNIP3
4.87002326939487e-69,0.496111898934284,0.399,0.254,2.19482208705088e-64,CD4-CD69,ERN1
6.33725414931232e-69,-0.610771570416246,0.545,0.688,2.85607370001208e-64,CD4-CD69,DUSP2
6.90427438326106e-69,0.331743318708559,0.134,0.051,3.1116183790481e-64,CD4-CD69,RP11-18H21.1
3.03894054933161e-68,-0.527688999747801,0.166,0.334,1.36958972677277e-63,CD4-CD69,ATP1B3
3.76534987620635e-68,-1.53416156340275,0.052,0.186,1.69696788220868e-63,CD4-CD69,CCL3
3.91934335122576e-68,-0.474393198878545,0.657,0.748,1.76636966153042e-63,CD4-CD69,LSP1
4.89320651583645e-68,-0.522864619395817,0.404,0.564,2.20527031255717e-63,CD4-CD69,SELK
3.59200610301218e-67,-0.501904140619858,0.425,0.583,1.61884531050553e-62,CD4-CD69,FYN
7.09169316294974e-67,-0.685908598882635,0.462,0.603,3.19608427467819e-62,CD4-CD69,RGCC
1.03991007389422e-66,-0.556162556790149,0.032,0.158,4.68666672102646e-62,CD4-CD69,ICA1
1.15155836959916e-66,-0.542025895418772,0.571,0.682,5.1898432601095e-62,CD4-CD69,TPI1
1.56161957878538e-66,-0.490459332839867,0.466,0.621,7.03790711766996e-62,CD4-CD69,DYNLL1
7.73318650736289e-66,-0.651850354812279,0.307,0.459,3.48519249513831e-61,CD4-CD69,CARD16
1.31313297063838e-65,-0.537033361060102,0.186,0.35,5.91802767207304e-61,CD4-CD69,PTPN22
1.58592100730777e-65,-0.633306026816813,0.406,0.56,7.14742879573468e-61,CD4-CD69,BATF
8.30949674250704e-65,-0.4626207492149,0.098,0.246,3.74492399191307e-60,CD4-CD69,B3GNT2
1.20042831894252e-64,-0.688982978573609,0.02,0.134,5.41009034781014e-60,CD4-CD69,GEM
1.83712182913813e-64,-0.343493914535391,0.914,0.933,8.27954065955971e-60,CD4-CD69,MYL6
4.42216125536988e-64,-0.639341767188931,0.404,0.546,1.9929796345701e-59,CD4-CD69,UCP2
9.58403873955672e-64,-0.516725712542089,0.077,0.218,4.31933457914342e-59,CD4-CD69,TBC1D4
1.3166412435857e-63,-0.601689957370463,0.473,0.61,5.93383875659201e-59,CD4-CD69,ITM2A
1.90578294113803e-63,-0.510255919315777,0.043,0.169,8.58898255912086e-59,CD4-CD69,GK
2.76062706196537e-63,-0.536723129570346,0.233,0.395,1.24415940428656e-58,CD4-CD69,SH2D1A
4.10230596051312e-63,-0.590924811768012,0.379,0.54,1.84882725028405e-58,CD4-CD69,NR4A2
5.30994480794032e-63,-0.858675034237647,0.427,0.563,2.39308592604254e-58,CD4-CD69,HSPH1
5.63723891848493e-63,-0.514826687666458,0.315,0.476,2.54059083578279e-58,CD4-CD69,SDCBP
6.461384356542e-63,-0.46936656583357,0.022,0.136,2.91201670180635e-58,CD4-CD69,IKZF2
9.85345997853644e-63,0.259554921975181,0.961,0.947,4.44075734312681e-58,CD4-CD69,NACA
1.67857857220688e-62,0.396330951815829,0.577,0.42,7.56501790922195e-58,CD4-CD69,GIMAP7
1.9565104850058e-62,-0.456360426916997,0.376,0.543,8.81760145382415e-58,CD4-CD69,DNAJB6
1.49137748062084e-61,-0.398692998506415,0.034,0.153,6.721340029662e-57,CD4-CD69,NAB1
2.59742391121017e-61,-0.35324890023397,0.998,0.998,1.1706070083042e-56,CD4-CD69,ACTB
3.06534851701355e-61,-1.90862514694538,0.055,0.179,1.38149126964766e-56,CD4-CD69,GNLY
9.18497829609737e-61,-0.60462513252469,0.335,0.484,4.13948601848516e-56,CD4-CD69,REL
9.39894051562628e-61,-0.547115222162512,0.436,0.582,4.23591451158245e-56,CD4-CD69,YPEL5
1.47620185288814e-60,-0.89993640748294,0.09,0.225,6.65294651059628e-56,CD4-CD69,STMN1
4.7465762277951e-60,-0.551041586359717,0.677,0.738,2.13918697434269e-55,CD4-CD69,COTL1
1.61224971517908e-59,-0.509383945592799,0.132,0.277,7.2660870163691e-55,CD4-CD69,VPS37B
2.15554011511053e-59,0.267048360452358,0.96,0.879,9.71458819078013e-55,CD4-CD69,S100A4
4.01178084145925e-59,-0.501734652540273,0.198,0.355,1.80802938962886e-54,CD4-CD69,SLC7A5
4.88025908978123e-59,-0.516410842348983,0.017,0.123,2.19943516658261e-54,CD4-CD69,AC002331.1
1.09872278124072e-58,0.357717341591579,0.41,0.266,4.9517238304957e-54,CD4-CD69,TC2N
1.14844237559723e-58,-0.594302466894284,0.152,0.304,5.17580009834159e-54,CD4-CD69,CXCR6
1.53664002359409e-58,-0.50954199258447,0.137,0.283,6.92532925833383e-54,CD4-CD69,DUSP10
1.91199213145591e-58,-0.48470359441682,0.908,0.932,8.6169661380455e-54,CD4-CD69,HSPA8
2.60001307707201e-58,-0.490069728418397,0.136,0.284,1.17177389357481e-53,CD4-CD69,PDCD1
4.00403352032703e-58,0.408837658101738,0.522,0.377,1.80453782694099e-53,CD4-CD69,GIMAP4
8.8499228058702e-58,-0.465006335919204,0.102,0.242,3.98848321014958e-53,CD4-CD69,SMC4
1.15066923888342e-57,-0.481471498508335,0.233,0.39,5.18583612579981e-53,CD4-CD69,GTF2B
1.19312044346347e-57,-0.434655185840139,0.589,0.701,5.37715521460116e-53,CD4-CD69,SRSF2
1.40340085380657e-57,0.355071104276613,0.651,0.511,6.32484696793546e-53,CD4-CD69,EMP3
2.30664970253682e-57,0.405497500603599,0.901,0.844,1.0395608879393e-52,CD4-CD69,RPL17
3.85028360585664e-57,0.369515693095337,0.292,0.17,1.73524581548747e-52,CD4-CD69,TCF7
4.67705822394834e-57,-0.564711466572039,0.348,0.495,2.10785660036904e-52,CD4-CD69,LITAF
6.41970105597353e-57,-0.470781057530905,0.045,0.162,2.89323087190615e-52,CD4-CD69,IRF4
6.43229526515888e-57,-0.438156038568712,0.3,0.457,2.8989068301018e-52,CD4-CD69,HN1
8.1274195384538e-57,0.422037294347479,0.562,0.436,3.66286543759036e-52,CD4-CD69,ARHGAP15
1.09278087800303e-56,-0.325324919405289,0.929,0.948,4.92494486098405e-52,CD4-CD69,CFL1
1.23099826618461e-56,0.397794679076828,0.96,0.928,5.54786298604079e-52,CD4-CD69,RPS20
1.23967426353914e-56,-0.642569748787739,0.39,0.522,5.58696397091819e-52,CD4-CD69,CLEC2B
1.48469536593399e-56,-0.411106609905489,0.53,0.654,6.69122507519129e-52,CD4-CD69,SLC25A3
3.38202931419288e-56,-0.387396013348786,0.057,0.18,1.52421297132045e-51,CD4-CD69,NINJ2
1.44470961926681e-55,0.262815637690506,0.943,0.917,6.51101731211165e-51,CD4-CD69,PABPC1
1.49960185461547e-55,-0.530215442739737,0.42,0.547,6.75840563838099e-51,CD4-CD69,PGAM1
1.77254326571527e-55,-0.355672460513747,0.843,0.89,7.98849798992558e-51,CD4-CD69,PTPRC
7.13111096470002e-55,-0.446959153911606,0.481,0.619,3.213849089571e-50,CD4-CD69,CYCS
8.71643280288514e-55,-0.321850938321044,0.849,0.894,3.92832193560427e-50,CD4-CD69,UBB
1.26803443780387e-54,0.377973920840927,0.974,0.952,5.71477760429446e-50,CD4-CD69,RPL27A
1.27989339598646e-54,-0.496640641281522,0.407,0.538,5.76822355703178e-50,CD4-CD69,CALM3
1.82637634083699e-54,-0.439897717800606,0.541,0.659,8.23111289288417e-50,CD4-CD69,PSMB9
2.38381273430012e-54,0.319109136882948,0.22,0.117,1.07433672309438e-49,CD4-CD69,CTSH
2.66976875617302e-54,-0.705473168000309,0.015,0.112,1.20321138303206e-49,CD4-CD69,CCL3L3
3.0798328557802e-54,-0.443441976589513,0.268,0.419,1.38801907144302e-49,CD4-CD69,WNK1
4.26943720846544e-54,-0.357023240839445,0.045,0.159,1.9241499611112e-49,CD4-CD69,JAKMIP1
4.93082860267505e-54,0.345238839362052,0.814,0.735,2.22222583465359e-49,CD4-CD69,LDHB
6.96355363997493e-54,-0.45310993204175,0.446,0.584,3.1383343544639e-49,CD4-CD69,CTSD
2.15741031336172e-53,-0.47735665366389,0.079,0.202,9.72301680025861e-49,CD4-CD69,BCL2L11
2.24688863236919e-53,-0.440331246681295,0.012,0.105,1.01262776883615e-48,CD4-CD69,DTHD1
3.76030811037527e-53,0.420041015730358,0.353,0.233,1.69469565918392e-48,CD4-CD69,TNFRSF25
7.52494726887573e-53,-0.559525345251689,0.838,0.867,3.39134323513691e-48,CD4-CD69,HSP90AB1
2.32608444524023e-52,-0.381268073591794,0.753,0.821,1.04831973778087e-47,CD4-CD69,SRSF7
2.69542336483871e-52,-0.425811742806779,0.037,0.145,1.21477340206551e-47,CD4-CD69,AOAH
3.53410289498696e-52,-0.44442155397146,0.647,0.728,1.59274949271272e-47,CD4-CD69,ISG20
6.45753083029145e-52,0.38534323867857,0.524,0.402,2.91027999459575e-47,CD4-CD69,TMEM123
7.62716489828275e-52,-0.4277388332499,0.425,0.564,3.43741067635807e-47,CD4-CD69,TERF2IP
8.01006407671264e-52,-0.72673538086402,0.492,0.601,3.60997567809285e-47,CD4-CD69,HSPD1
8.08980116181725e-52,-0.380913379280526,0.051,0.163,3.6459115876078e-47,CD4-CD69,STX11
1.19566058684578e-51,0.357869464635085,0.753,0.669,5.38860313279656e-47,CD4-CD69,EIF3E
2.18698595107399e-51,-0.477481979032319,0.095,0.221,9.85630828430027e-47,CD4-CD69,MAP3K8
8.06093475554993e-51,-0.48514535915931,0.21,0.356,3.63290207563124e-46,CD4-CD69,ITGAE
8.45959203742683e-51,-0.394700414019203,0.431,0.564,3.81256893942752e-46,CD4-CD69,PSMB8
1.12594972196603e-50,-0.443948847681396,0.407,0.552,5.07443020695649e-46,CD4-CD69,BRD2
1.46313801903698e-50,-0.577282537137757,0.282,0.423,6.59407042419586e-46,CD4-CD69,CD63
2.94545997214543e-50,-0.488906929104543,0.195,0.334,1.3274599002465e-45,CD4-CD69,GBP5
3.17972934110493e-50,-0.447766464251796,0.571,0.677,1.43304041944917e-45,CD4-CD69,ELF1
4.47493361249802e-50,-0.447150176976012,0.099,0.224,2.01676308048061e-45,CD4-CD69,SLA2
1.21630488352056e-49,-0.676648007261049,0.135,0.271,5.48164284905044e-45,CD4-CD69,IFNG
1.4229148565849e-49,-0.443180512551319,0.455,0.586,6.41279267565684e-45,CD4-CD69,SLA
1.74291516768282e-49,-0.42671273284828,0.214,0.354,7.85497007771293e-45,CD4-CD69,SLBP
2.80443817532818e-49,-0.65542720568047,0.102,0.221,1.2639041968569e-44,CD4-CD69,ITM2C
3.02266691896381e-49,-0.560141979957734,0.39,0.518,1.36225552703861e-44,CD4-CD69,CACYBP
3.88824392091216e-49,-0.502217652316889,0.19,0.323,1.75235377027669e-44,CD4-CD69,SNX9
6.15116191163652e-49,-0.442760701595695,0.404,0.537,2.77220565033635e-44,CD4-CD69,IQGAP1
1.124273285182e-48,-0.543549321099616,0.668,0.757,5.06687484165826e-44,CD4-CD69,SAT1
1.2839824871388e-48,-0.552537963038385,0.199,0.339,5.78665227303713e-44,CD4-CD69,APOBEC3C
3.75331086000978e-48,-1.05827833597699,0.205,0.329,1.69154213838921e-43,CD4-CD69,GZMK
3.82804122941385e-48,-0.356937292918991,0.103,0.229,1.72522162127223e-43,CD4-CD69,TSPAN5
6.83194070342597e-48,-0.452872930292659,0.299,0.441,3.07901903622002e-43,CD4-CD69,BST2
1.02834967658369e-47,0.402401141670252,0.211,0.116,4.63456632242737e-43,CD4-CD69,MYC
1.0795950156441e-47,-0.495233696654679,0.267,0.402,4.86551881650481e-43,CD4-CD69,GBP2
1.20060218277274e-47,0.422704763652627,0.31,0.197,5.41087391732018e-43,CD4-CD69,SESN1
1.28612703424285e-47,-0.354503530416937,0.014,0.101,5.79631731792568e-43,CD4-CD69,AC017002.1
1.36360519128508e-47,-0.413206068681642,0.087,0.205,6.14549587608362e-43,CD4-CD69,ABI3
1.9660934053557e-47,-0.291579367948383,0.013,0.1,8.86078975925709e-43,CD4-CD69,CPNE2
3.49477326508671e-47,-0.42637325314943,0.298,0.434,1.57502441510928e-42,CD4-CD69,ARHGAP9
4.00002853670593e-47,-0.465768142952494,0.198,0.335,1.80273286092263e-42,CD4-CD69,PIM3
7.43185804606727e-47,-0.385400917794122,0.552,0.651,3.3493897842016e-42,CD4-CD69,COX8A
7.44306528554852e-47,0.413304322725358,0.412,0.299,3.35444066289101e-42,CD4-CD69,NOSIP
2.25901563398969e-46,-0.38218315724629,0.321,0.463,1.01809316592647e-41,CD4-CD69,POMP
4.06783576353667e-46,0.406265772060516,0.36,0.244,1.83329222191071e-41,CD4-CD69,SCML4
4.27131793298394e-46,-0.370773251060482,0.018,0.105,1.9249975660372e-41,CD4-CD69,TTN
5.10799304744617e-46,-0.32656757646643,0.728,0.782,2.30207030662304e-41,CD4-CD69,SUMO2
1.44044563897967e-45,-0.417703820157305,0.275,0.417,6.49180040575356e-41,CD4-CD69,IFRD1
1.52212541927607e-45,-0.341117990438954,0.716,0.782,6.8599148395934e-41,CD4-CD69,ALDOA
1.54498134710808e-45,-0.475406500694271,0.37,0.506,6.96292193514668e-41,CD4-CD69,SYTL3
1.92593454197641e-45,-0.475933328699718,0.438,0.562,8.67980179377927e-41,CD4-CD69,RNF19A
2.70775832388193e-45,-0.334909942826713,0.043,0.142,1.22033252140711e-40,CD4-CD69,MAP1LC3A
2.99743981458533e-45,-0.400337390626621,0.454,0.578,1.35088617563732e-40,CD4-CD69,CFLAR
3.01094980047944e-45,-0.290528552999613,0.781,0.828,1.35697485608007e-40,CD4-CD69,SRP14
1.58001758751798e-44,-0.406074678483402,0.257,0.396,7.12082326342603e-40,CD4-CD69,PTPN7
4.18794749813498e-44,-0.403737654283824,0.325,0.465,1.88742417845947e-39,CD4-CD69,NAP1L4
4.65218585533555e-44,-0.4185452062291,0.174,0.302,2.09664712128263e-39,CD4-CD69,RAB27A
5.2693939796679e-44,-0.423054277480696,0.326,0.459,2.37481047875673e-39,CD4-CD69,NOP58
5.2832323115999e-44,-0.4624797246105,0.229,0.363,2.38104713819184e-39,CD4-CD69,FAM46C
9.55529706085444e-44,-0.370092813150819,0.04,0.135,4.30638127938588e-39,CD4-CD69,GALNT2
2.3894603989461e-43,-0.38247481817394,0.382,0.518,1.07688201259703e-38,CD4-CD69,DBI
2.4408211726695e-43,-0.261604688265744,0.017,0.1,1.10002928609869e-38,CD4-CD69,ASB2
2.48248303465855e-43,0.36520412088326,0.308,0.205,1.11880545405992e-38,CD4-CD69,TRADD
3.1429348556688e-43,0.263897836555104,0.121,0.055,1.41645788075281e-38,CD4-CD69,DHRS3
3.3032128969384e-43,-0.482413449788682,0.337,0.464,1.4886919883922e-38,CD4-CD69,RBPJ
4.64570463851021e-43,-0.380455660475153,0.233,0.372,2.09372616648378e-38,CD4-CD69,AKIRIN2
6.69271994678684e-43,-0.323687173192385,0.061,0.165,3.01627502561789e-38,CD4-CD69,PLA2G16
1.02643576747494e-42,-0.39286584078797,0.107,0.223,4.62594071685607e-38,CD4-CD69,GADD45A
1.04056391265732e-42,-0.326094866495532,0.031,0.121,4.68961344156399e-38,CD4-CD69,SRGAP3
2.15542645531097e-42,-0.352137777739982,0.776,0.815,9.71407594879547e-38,CD4-CD69,RAC2
4.49206703922907e-42,-0.387517877944529,0.328,0.459,2.02448477323976e-37,CD4-CD69,TAP1
4.50206761229506e-42,-0.414995700326212,0.068,0.169,2.02899183150914e-37,CD4-CD69,NR4A3
8.79498391595608e-42,-0.285785159237357,0.751,0.804,3.96372335124309e-37,CD4-CD69,CHCHD2
1.48714721390418e-41,-0.277336958088064,0.049,0.145,6.70227506362335e-37,CD4-CD69,SYT11
1.76607548774187e-41,-0.381039739333324,0.363,0.491,7.95934900815504e-37,CD4-CD69,PRKCH
1.97742251958864e-41,-0.332421195064942,0.051,0.148,8.9118478112821e-37,CD4-CD69,AHI1
2.14733718320095e-41,-0.309707628156691,0.73,0.788,9.67761921725004e-37,CD4-CD69,RHOA
3.27717331633988e-41,-0.306814827564503,0.714,0.787,1.47695647020806e-36,CD4-CD69,YWHAZ
3.59884538939472e-41,0.485015133742073,0.767,0.68,1.62192764009241e-36,CD4-CD69,RPS10
4.41344537801447e-41,-0.346140751791307,0.149,0.272,1.98905156296356e-36,CD4-CD69,HBP1
4.85234977213375e-41,-0.417643675038729,0.212,0.34,2.18685699530524e-36,CD4-CD69,GZMM
5.40389746795672e-41,-0.361280838657972,0.372,0.505,2.43542851085874e-36,CD4-CD69,BUB3
5.82313158684316e-41,-0.341545535061225,0.126,0.243,2.62436894355847e-36,CD4-CD69,ZBTB1
6.62222972471693e-41,-0.370799424251688,0.242,0.37,2.98450649233542e-36,CD4-CD69,PPM1G
1.08584599716605e-40,-0.356019899111244,0.159,0.282,4.89369074002795e-36,CD4-CD69,H2AFX
1.08634742022661e-40,-0.321994975421766,0.072,0.174,4.89595055347731e-36,CD4-CD69,LMNB1
1.15633879323205e-40,-0.324470009565153,0.876,0.892,5.21138767333819e-36,CD4-CD69,CD3D
1.33197837520539e-40,0.27162348980694,0.138,0.068,6.00296014137564e-36,CD4-CD69,CHD7
1.71734426026947e-40,-0.370066282118563,0.134,0.252,7.73972711218243e-36,CD4-CD69,ZC3H12A
1.85941549327709e-40,-0.363326544066888,0.207,0.336,8.38001374510117e-36,CD4-CD69,NASP
1.8982360886416e-40,-0.502634382957171,0.599,0.683,8.55497040428995e-36,CD4-CD69,HMGN2
2.074164477744e-40,-0.421039093766326,0.275,0.399,9.34784446829667e-36,CD4-CD69,IDH2
2.21859218271468e-40,-0.357673286462916,0.07,0.172,9.99875124905852e-36,CD4-CD69,OASL
2.72403682060745e-40,-0.340948648076965,0.124,0.24,1.22766891431137e-35,CD4-CD69,CARHSP1
4.21933032926366e-40,-0.458941187559092,0.025,0.107,1.90156779279255e-35,CD4-CD69,LAIR2
5.0960022893325e-40,-0.380055709239529,0.112,0.224,2.29666631175637e-35,CD4-CD69,ELL2
5.22174586206239e-40,-0.424700489193656,0.132,0.246,2.35333642511428e-35,CD4-CD69,RAB9A
1.04889951767653e-39,-0.432470246052736,0.244,0.371,4.7271803462646e-35,CD4-CD69,RUNX3
1.51594248951689e-39,0.32852940146001,0.178,0.097,6.83204961175472e-35,CD4-CD69,C1orf162
1.58190543737508e-39,-0.486511552611896,0.029,0.111,7.12933142516203e-35,CD4-CD69,TNFSF9
2.22980828832133e-39,-0.382847710648484,0.224,0.351,1.00492999938066e-34,CD4-CD69,SYAP1
3.00323764350587e-39,-0.627591853050077,0.517,0.597,1.35349914117522e-34,CD4-CD69,PKM
4.13662985435313e-39,-0.441501164610805,0.547,0.643,1.86429634275987e-34,CD4-CD69,TUBA4A
5.38104782144025e-39,-0.338791261451041,0.179,0.302,2.42513063216669e-34,CD4-CD69,UBE2A
5.89296666249243e-39,-0.366782396676398,0.162,0.281,2.65584221545209e-34,CD4-CD69,STIP1
8.11414735786757e-39,-0.397531731946256,0.216,0.34,3.65688393124376e-34,CD4-CD69,NFE2L2
9.13482929023807e-39,-0.540805372716732,0.339,0.454,4.1168848645245e-34,CD4-CD69,PIM2
9.18463014811605e-39,-0.379332898292494,0.636,0.732,4.13932911515294e-34,CD4-CD69,MCL1
2.54967137990381e-38,-0.399045830035758,0.037,0.121,1.14908589749505e-33,CD4-CD69,RTKN2
3.39686406138851e-38,-0.301526094301769,0.086,0.19,1.53089869518657e-33,CD4-CD69,SLC1A5
4.85128912627762e-38,-0.39332530111559,0.252,0.377,2.1863789834308e-33,CD4-CD69,PTP4A1
5.20740876241358e-38,-0.391913955687323,0.194,0.317,2.34687498104455e-33,CD4-CD69,BLOC1S1
5.81424460764348e-38,-0.324147261384473,0.129,0.242,2.62036375977277e-33,CD4-CD69,LASP1
7.46379535360428e-38,-0.36344892424898,0.241,0.368,3.36378328996237e-33,CD4-CD69,ARPC5L
8.11573013860471e-38,-0.250438969230126,0.879,0.908,3.65759725886637e-33,CD4-CD69,CD3E
9.88601861969855e-38,-0.358945928779874,0.519,0.618,4.45543087152574e-33,CD4-CD69,SLC25A5
1.00962977589999e-37,-0.478013569212156,0.391,0.505,4.5501994740261e-33,CD4-CD69,NR3C1
1.01682870393806e-37,-0.336597135618392,0.22,0.346,4.58264360290805e-33,CD4-CD69,SURF4
1.29864534538162e-37,0.300472096330948,0.16,0.086,5.85273484256586e-33,CD4-CD69,ZBTB16
1.47969026500891e-37,-0.358914596265678,0.702,0.767,6.66866808634215e-33,CD4-CD69,LDHA
1.77380249590988e-37,-0.328303804251197,0.509,0.622,7.99417308856666e-33,CD4-CD69,RHOH
2.48552745203575e-37,-0.277205006171688,0.062,0.156,1.12017751208347e-32,CD4-CD69,BACH1
2.68383879935154e-37,-0.272395372360251,0.058,0.15,1.20955247009175e-32,CD4-CD69,RYBP
2.73205744438281e-37,-0.524168908097809,0.522,0.62,1.23128364903445e-32,CD4-CD69,HMGB2
4.08123118414357e-37,-0.351587869956614,0.227,0.35,1.83932927006983e-32,CD4-CD69,CDK2AP2
4.56522541396411e-37,-0.275104792268291,0.067,0.163,2.05745578956534e-32,CD4-CD69,CASP3
5.25232086788389e-37,-0.28348096694919,0.138,0.253,2.36711596873791e-32,CD4-CD69,TXNDC17
5.96895163826407e-37,0.317401688168449,0.232,0.143,2.69008712433285e-32,CD4-CD69,RIPK2
7.08285096176482e-37,-0.445758817435826,0.664,0.738,3.19209927144817e-32,CD4-CD69,TRBC2
7.89712784137591e-37,-0.328397118017281,0.129,0.241,3.55907757555129e-32,CD4-CD69,NEDD9
1.05541598192653e-36,-0.255757969173354,0.056,0.147,4.7565487473465e-32,CD4-CD69,GLCCI1
1.05695416397015e-36,-0.355508981076126,0.294,0.426,4.76348102618069e-32,CD4-CD69,AMD1
1.27233700080165e-36,-0.359691675688177,0.17,0.288,5.7341683952129e-32,CD4-CD69,PYHIN1
1.43525032739097e-36,-0.320838166186867,0.189,0.31,6.46838617548561e-32,CD4-CD69,MRPS6
1.52321157307247e-36,-0.30989709389169,0.084,0.184,6.86480991752303e-32,CD4-CD69,CKAP2
1.76861455305137e-36,-0.382109295930091,0.481,0.587,7.97079206769193e-32,CD4-CD69,ITGB2
2.01923416510724e-36,-0.396802572932817,0.302,0.43,9.10028453530531e-32,CD4-CD69,TMEM2
2.66556194535504e-36,-0.746862609258602,0.036,0.116,1.20131545753261e-31,CD4-CD69,XCL2
2.99038755231586e-36,-0.327153320968492,0.191,0.312,1.34770786207771e-31,CD4-CD69,IFI27L2
3.20855404003159e-36,0.738063463823241,0.278,0.188,1.44603113476144e-31,CD4-CD69,TNF
